Date,Age,Gender,Shift,Productivity Score,Temperature,Task Type,Time Taken (mins),Quantity,Line Efficiency,Machine ID,Break Time (mins)
17/1/2023,56,Female,Evening,68.5920385,26.44,Inspection,45.98,36,52.69,MCH-305,20.5
24/2/2023,21,Male,Evening,53.47864283,26.79,Assembly,32.69,36,63.3,MCH-305,13.5
11/3/2023,79,Female,Night,30,49.89,Inspection,29.22,32,81.46,MCH-305,13
15/1/2023,20,Male,Evening,57.22689146,25.37,Packing,35.81,24,61.48,MCH-204,14.5
27/2/2023,26,Female,Morning,72.26404477,23.8,Packing,27.11,28,77.98,MCH-204,15.8
3/3/2023,22,Male,Evening,48.40709914,27.33,Assembly,34.78,42,75.74,MCH-305,11.9
27/2/2023,129,Female,Morning,72.52139835,26.03,Packing,33.7,35,77.77,MCH-101,13.6
11/1/2023,44,Male,Morning,66.12427796,27.29,Assembly,63.89,29,77.9,MCH-305,19.4
4/3/2023,59,Male,Evening,64.31980359,27.58,Inspection,30.38,24,65.73,MCH-101,18.4
3/2/2023,52,Female,Morning,81.16902523,23.16,Packing,34.11,21,67.34,MCH-101,12
1/1/2023,58,Female,Night,77.48519902,23.13,Inspection,37.18,36,66.55,MCH-305,20.6
5/1/2023,29,Male,Night,67.79963951,24.49,Packing,37.73,36,72.25,MCH-204,13.7
27/2/2023,31,Male,Morning,79.18028623,23.89,Inspection,45.43,30,48.69,MCH-305,16
11/1/2023,53,Female,Night,62.32552043,27.51,Packing,54.21,28,74.82,MCH-204,15.1
27/2/2023,29,Male,Night,60.24726891,26.7,Inspection,26.99,36,87.22,MCH-101,17.8
14/3/2023,22,Male,Night,43.46691172,28.2,Packing,39.39,23,71.97,MCH-204,11.6
3/3/2023,46,Female,Morning,73.87707663,26.79,Assembly,33.36,40,68.78,MCH-204,13.4
29/3/2023,52,Male,Evening,74.54833258,26.42,Inspection,38.3,34,70.74,MCH-204,12.2
23/2/2023,129,Female,Morning,55.98587634,28.4,Inspection,46.1,24,75.31,MCH-305,11.8
14/1/2023,57,Male,Evening,70.52352467,26.94,Assembly,51.28,34,81.43,MCH-101,12.8
3/3/2023,24,Female,Evening,56.75292701,26.14,Assembly,43.75,27,69.32,MCH-101,12.5
28/3/2023,50,Male,Morning,52.62969101,28.96,Assembly,38.15,23,68.33,MCH-204,16.9
28/2/2023,53,Female,Evening,69.91709245,27.29,Packing,45.26,34,56.26,MCH-101,13.8
8/3/2023,47,Female,Night,67.26091701,27.29,Assembly,26.59,24,70.47,MCH-204,14.2
15/3/2023,52,Male,Evening,81.71863179,24.32,Packing,27.74,23,57.98,MCH-204,9.5
2/2/2023,53,Male,Morning,64.98684395,27.41,Packing,36.68,32,64.53,MCH-204,18
7/1/2023,37,Female,Morning,50.16618855,28.47,Assembly,46.64,29,78.78,MCH-204,9.9
25/3/2023,21,Female,Night,61.39409104,25.9,Assembly,32.04,35,80.21,MCH-305,15.3
6/3/2023,74,Female,Morning,30,53.64,Packing,33.1,28,74.63,MCH-204,19
3/2/2023,42,Male,Evening,71.55709616,27.29,Inspection,15.18,28,82.14,MCH-101,19.6
31/1/2023,24,Female,Morning,54.22281641,27.2,Inspection,58.88,20,53.5,MCH-305,10.8
24/2/2023,24,Male,Morning,57.2491519,25.92,Assembly,32.7,33,86.28,MCH-101,14.5
26/2/2023,47,Male,Morning,82.14646444,24.55,Inspection,7.59,30,61.51,MCH-305,17.3
30/1/2023,40,Male,Evening,30,30.77,Packing,36.67,36,73.01,MCH-204,13.8
4/2/2023,41,Male,Morning,63.50811553,27.29,Inspection,39.73,34,63.35,MCH-305,18.2
21/3/2023,49,Female,Morning,75.20079396,25.18,Packing,32.7,32,73.1,MCH-101,8.9
7/3/2023,41,Male,Night,72.06620529,26.05,Assembly,25.9,26,70.18,MCH-305,15.5
19/1/2023,42,Male,Evening,73.46966592,21.99,Assembly,43.98,28,81.38,MCH-305,16.3
10/3/2023,23,Female,Morning,67.42910726,24.48,Inspection,42.83,33,94.65,MCH-204,11.6
29/3/2023,54,Male,Evening,58.50653399,27.97,Assembly,40.26,30,78.82,MCH-204,17.4
8/3/2023,37,Female,,79.80587554,24.74,Assembly,27.36,37,68.8,MCH-305,11.9
26/3/2023,26,Female,Evening,69.71592793,24.34,Packing,28.91,37,85.33,MCH-204,19.9
16/3/2023,52,Male,Evening,52.80948468,28.62,Packing,31.5,29,53.03,MCH-204,14
5/1/2023,42,Female,Evening,50.64750424,28.68,Packing,30.86,30,64.19,MCH-305,14.5
5/2/2023,22,Female,Night,53.0347987,27.03,Packing,41.25,26,67.69,MCH-101,11.9
8/1/2023,27,Female,Morning,67.50156147,25.09,Assembly,31.05,29,67.23,MCH-204,13.9
9/2/2023,20,Female,Morning,56.60944692,25.52,Packing,25.5,35,62.61,MCH-305,12.9
26/3/2023,30,Male,Evening,70.95009511,24.39,Packing,39.23,27,76.96,MCH-305,15.9
4/2/2023,23,Male,Night,60.37301508,24.01,Packing,58.77,28,69.98,MCH-305,15.8
14/2/2023,48,Male,Evening,77.70722535,23.91,Inspection,27.13,24,68.63,MCH-101,14.7
13/2/2023,40,Male,Morning,72.27447498,24.76,Packing,27.9,27,84.09,MCH-101,15.5
15/2/2023,59,Female,Night,79.1623179,23.93,Assembly,33.78,33,65.54,MCH-101,11.7
19/3/2023,49,Male,Evening,84.73819701,22.87,Assembly,42.56,29,80.28,MCH-204,11.9
9/1/2023,44,Female,Morning,72.65626974,26.44,Packing,40.66,24,67.26,MCH-305,18.6
7/2/2023,40,Male,,74.74699271,26.47,Inspection,33.82,31,67.48,MCH-305,12.8
23/3/2023,22,Male,,30,29.4,Inspection,30.64,30,62.39,MCH-101,15.9
28/1/2023,22,Male,Night,62.45561883,24.66,Inspection,55.99,36,55.45,MCH-204,8.1
24/2/2023,44,Female,Morning,69.05118835,26.59,Inspection,46.44,29,63.39,MCH-204,16.3
25/2/2023,20,Female,Evening,59.59368514,26.63,Packing,52.35,25,52.24,MCH-305,18.5
29/1/2023,21,Female,Evening,62.97311803,25.49,Packing,42.03,35,72.56,MCH-101,15.4
26/3/2023,28,Female,Morning,57.48744888,27.49,Assembly,34.07,25,66.85,MCH-305,15.5
19/3/2023,55,Female,Evening,64.72914001,27.55,Assembly,38.99,23,80.84,MCH-101,19.7
7/1/2023,38,Female,Morning,70.52334904,26.65,Inspection,53.07,25,62.75,MCH-101,15.9
10/3/2023,48,Male,Evening,83.09351493,25.49,Inspection,40.14,27,67.42,MCH-305,12.9
2/1/2023,36,Female,Night,70.84789357,25.28,Assembly,17.82,21,82.18,MCH-101,13.7
6/1/2023,26,Male,Night,66.76110905,23.26,Assembly,49.02,21,78.9,MCH-101,13.2
9/3/2023,34,Female,Morning,75.59551267,24.39,Inspection,49.97,34,71.36,MCH-101,17.9
9/3/2023,23,Female,Morning,63.72190829,24.76,Assembly,47.37,29,59.65,MCH-101,18.9
25/3/2023,50,Male,Morning,79.81514143,23.75,Inspection,21.57,29,75.87,MCH-204,18.2
6/2/2023,27,Male,Night,67.94957474,26.88,Packing,38.87,30,67.12,MCH-101,12.8
23/3/2023,35,Male,Night,49.81403555,28.39,Inspection,45.25,33,64.8,MCH-101,15.2
23/1/2023,59,Female,Morning,79.60946893,24.18,Packing,35.16,26,83.31,MCH-101,17.1
23/2/2023,,Male,Morning,66.58394503,26.57,Packing,38.81,33,84.66,MCH-305,11.5
23/1/2023,38,Male,Morning,78.67013776,23.93,Packing,40.6,31,61.13,MCH-204,17.7
21/3/2023,41,Female,Morning,75.79651986,25.39,Assembly,26.74,25,87.16,MCH-101,17.6
5/2/2023,51,Male,Evening,80.88347257,24.62,Assembly,39.7,33,69.1,MCH-101,16.8
25/1/2023,30,Female,Night,58.26509388,27.2,Inspection,25.14,30,77.83,MCH-305,17.5
23/2/2023,45,Female,Morning,82.87646739,24.64,Packing,33.97,25,88.31,MCH-204,14.8
10/3/2023,54,Male,Night,62.19299931,28.02,Inspection,29.23,25,68.37,MCH-204,12.5
26/2/2023,42,Male,Evening,77.01370777,25.51,Packing,43.75,32,72.62,MCH-204,18.5
9/2/2023,37,Male,Evening,75.92632158,24.7,Packing,41.69,35,77.23,MCH-101,15.1
2/3/2023,25,Male,Night,68.94601679,23.49,Inspection,40.67,31,85.8,MCH-204,13.4
3/1/2023,29,Male,Morning,70.54417662,26.51,Inspection,37.82,34,70.2,MCH-305,15.4
13/3/2023,,Female,Night,64.11684538,27.79,Inspection,39.36,36,78.09,MCH-305,15.4
25/2/2023,41,Male,Morning,70.95448922,26.55,Inspection,55.09,29,62.26,MCH-101,13.6
4/1/2023,,Female,Evening,30,30.48,Assembly,48.24,31,55.18,MCH-101,16.6
25/1/2023,36,Male,Night,47.80362265,28.86,Packing,25.38,33,63.22,MCH-101,20.7
3/1/2023,43,Female,Evening,71.82195808,25.38,Packing,29.66,24,63.19,MCH-101,11.3
13/3/2023,41,Female,Morning,75.94858883,25.36,Assembly,32.91,35,79.75,MCH-305,11.3
15/2/2023,47,Male,Evening,70.68942695,26.94,Packing,32.58,37,69.27,MCH-101,18.7
10/1/2023,30,Female,Evening,78.05723586,24.32,Assembly,26.73,26,63.89,MCH-101,17.4
23/3/2023,,Male,Morning,54.6293517,28.33,Packing,40.87,44,61.13,MCH-101,20
29/1/2023,37,Male,Night,67.19275472,26.72,Assembly,34.39,34,65.82,MCH-101,20.7
20/1/2023,57,Female,Morning,70.08244169,26.51,Assembly,37.18,29,79.17,MCH-305,17.3
3/1/2023,26,Female,Evening,54.10844019,27.37,Packing,17.91,20,61.1,MCH-204,11.6
27/1/2023,,Male,Evening,40.53353118,29.45,Packing,19.27,30,68.73,MCH-101,16.1
13/1/2023,38,Male,Morning,71.4548609,26.34,Packing,29.59,32,66.18,MCH-305,14
22/1/2023,40,Male,Night,82.20271789,25.77,Inspection,41.08,32,73.54,MCH-204,16.5
7/1/2023,47,Male,Evening,49.91827149,29.02,Packing,39.78,23,88.41,MCH-305,12.8
17/3/2023,36,Male,Morning,60.93239762,27.94,Packing,45.08,27,63.48,MCH-204,16.7
10/1/2023,56,Male,Evening,76.00734628,25.36,Packing,27.99,33,73.17,MCH-305,17.2
18/2/2023,38,Female,Evening,70.75340329,26.01,Inspection,41.86,33,69.85,MCH-101,15.9
3/1/2023,25,Male,Evening,58.34281932,26.39,Packing,50.3,35,65.34,MCH-204,16.3
15/1/2023,24,Female,Night,57.26511342,26.72,Assembly,44.27,31,70.5,MCH-305,17.3
25/2/2023,58,Female,Evening,73.33811469,23.29,Assembly,22.08,30,88.2,MCH-101,12.8
14/3/2023,25,Female,Night,68.19563246,22.92,Inspection,46.08,33,69.31,MCH-101,16
6/3/2023,41,Male,Evening,77.55745242,24.23,Inspection,38.26,30,69.31,MCH-204,14.8
18/3/2023,31,Female,Evening,78.95351633,24.07,Inspection,39.54,22,66.21,MCH-305,18.4
26/3/2023,23,Female,Morning,65.52319832,24.71,Inspection,59.96,38,74.15,MCH-101,17.4
13/3/2023,32,Male,Evening,65.35207647,27.27,Inspection,37.47,35,60,MCH-305,13.3
23/2/2023,44,Female,Morning,79.44163909,25.66,Packing,41.31,32,71.21,MCH-101,17.2
11/3/2023,37,Male,Night,71.6291283,26.39,Assembly,35.94,23,74.46,MCH-101,19.2
3/3/2023,51,Female,Night,77.28676233,23.55,Assembly,32.57,34,61.52,MCH-101,16.3
29/3/2023,44,Male,Night,78.18625668,25.08,Packing,38.65,28,85.98,MCH-204,14.1
18/2/2023,36,Female,Night,63.25270402,27.17,,30.63,34,85.61,MCH-305,11.8
10/2/2023,41,Male,Morning,68.22123028,27.19,Packing,36.46,33,92.48,MCH-204,9.1
24/2/2023,58,Male,Morning,71.87307732,24.55,Inspection,31.98,28,75.71,MCH-204,18.4
22/2/2023,36,Male,Night,66.47896635,26.32,Assembly,14.22,35,74.16,,10.9
6/2/2023,26,Male,Evening,30,30.4,Assembly,30.08,24,,MCH-204,12
15/1/2023,36,Male,Morning,72.09335953,25.96,Inspection,44.56,30,70.68,MCH-204,15.3
9/1/2023,90,Male,Morning,30,51.29,Packing,40.2,38,79.27,MCH-101,15.9
20/2/2023,28,Male,Night,66.42496713,25.65,Inspection,32.66,32,70.17,MCH-101,19.4
11/2/2023,57,Female,Evening,71.40244701,26.18,Inspection,35.99,35,68.49,MCH-101,16.1
24/1/2023,43,Female,Morning,75.52144322,25.7,Assembly,26.95,30,75.59,MCH-204,14.2
18/2/2023,44,Female,Night,73.33100437,25.94,Inspection,28.02,30,63.74,MCH-101,14.2
4/3/2023,32,Female,Morning,79.20471369,23.11,Packing,35.07,24,85.8,MCH-101,10.5
21/2/2023,56,Male,Evening,80.12409433,24.07,Inspection,32.84,29,70.08,MCH-101,19.3
19/3/2023,21,Male,Morning,60.05505647,25.7,Assembly,27.46,33,77.65,MCH-204,17.7
11/1/2023,31,Male,Evening,65.91828617,25.67,Packing,34.33,25,61.98,MCH-305,15.8
4/2/2023,36,Male,Evening,76.47002117,24.87,Packing,23.87,25,69.57,MCH-305,19.3
30/1/2023,39,Male,Night,78.90076296,25.65,Assembly,50.74,32,66.06,MCH-101,18.2
2/3/2023,42,Female,Morning,70.99990405,26.12,Assembly,43.96,34,66.48,MCH-204,16.6
10/2/2023,25,Female,Morning,51.1828817,27.78,Inspection,13.28,40,58.63,MCH-305,14.9
21/2/2023,42,Female,Morning,68.91664732,25.8,Assembly,43.39,29,80.56,MCH-101,15.1
18/2/2023,23,Male,Morning,56.10645874,26.8,Assembly,31.27,29,74.84,MCH-204,10.6
29/1/2023,42,Female,Evening,81.34052235,24.92,Assembly,29.53,34,55.81,MCH-305,18.2
8/3/2023,34,Male,Morning,61.35273346,27.14,Assembly,42.53,33,67.88,MCH-305,14.4
27/3/2023,42,Male,Evening,74.60414267,26.75,Packing,33.57,29,67.82,MCH-204,18.2
1/1/2023,43,Male,Night,62.69697114,27.73,Packing,31.13,30,73.99,MCH-305,17.2
26/1/2023,48,Female,Night,63.01407128,27.43,Packing,21.71,27,68.55,MCH-101,15.3
11/2/2023,41,Male,Evening,66.7034749,27.18,Assembly,44.16,24,80.87,MCH-101,17.5
4/3/2023,45,Male,Night,81.76963625,25.8,Inspection,45.37,29,79.64,MCH-204,
5/2/2023,43,Male,Night,72.4986158,26.49,Inspection,36.61,38,92.07,MCH-204,10.6
16/1/2023,41,Male,Evening,57.22154343,28.13,Inspection,23.34,26,47.73,MCH-101,14.5
25/3/2023,44,Male,Night,80.6863303,24.7,Inspection,38.03,23,83.67,MCH-204,16.3
25/2/2023,32,Male,Morning,73.5849151,24.74,Packing,41.41,25,77.95,MCH-305,17.6
14/1/2023,29,Male,Night,63.57812057,26.36,Inspection,34.73,33,68.25,MCH-305,15.3
4/1/2023,,Male,Morning,62.58107249,26.83,Packing,43.82,32,67.43,MCH-305,12.3
26/2/2023,33,Male,Night,77.04091242,24.35,Inspection,36.7,36,,MCH-305,18.9
16/1/2023,,Male,Night,82.86658948,25.85,Inspection,38.04,35,72.48,MCH-204,13.9
25/1/2023,27,Female,Evening,68.08717054,25.81,Packing,49.8,31,64.59,MCH-305,16.2
24/2/2023,37,Male,Morning,69.25985713,21.57,Packing,30.08,33,53.96,MCH-204,16.5
28/2/2023,41,Male,Morning,74.31412325,25.56,Inspection,19.32,26,64.8,MCH-101,15.2
8/1/2023,45,Male,Evening,72.86205692,25.69,Assembly,33.31,,67.34,MCH-305,9.2
20/2/2023,41,Male,Night,74.56429859,25.68,Inspection,29.36,29,75.7,MCH-204,13
9/1/2023,70,Male,Night,30,46.02,Inspection,20.78,34,58.12,MCH-101,16.4
10/1/2023,58,Male,Evening,79.96644473,23.57,Inspection,41.22,32,76.43,MCH-305,19.7
18/2/2023,40,Male,Night,80.68288055,24.35,Packing,35.01,28,57.95,MCH-305,17
14/3/2023,52,Male,Evening,71.52282683,20.78,Inspection,16.79,24,73.97,MCH-305,16.5
8/1/2023,49,Male,Evening,77.21759256,25.04,Assembly,,27,75.52,MCH-204,9
10/3/2023,42,Male,Night,80.44824771,25.21,Inspection,27.72,31,68.7,MCH-204,18.2
28/2/2023,55,Male,Night,76.68710384,24.98,Assembly,28.84,26,70.46,MCH-101,17.8
14/1/2023,,Female,Evening,59.19847293,28.22,Assembly,44.42,29,76.97,MCH-305,16.7
6/1/2023,56,Male,Evening,62.09846131,27.72,Assembly,39.28,35,64.18,MCH-101,15.8
10/2/2023,99,Female,Night,30,54.95,Inspection,45.92,36,73.09,MCH-204,16.5
20/3/2023,40,Male,Night,79.87216466,25.26,Packing,13.2,32,66.49,MCH-305,18.7
13/2/2023,49,Male,Morning,58.06140593,28.05,Packing,32.14,37,85.5,MCH-101,14.8
8/1/2023,40,Male,Morning,73.83772371,25.96,Inspection,36.34,24,75.43,MCH-305,16.1
11/3/2023,30,Female,Morning,75.35663194,24.36,Inspection,48.02,36,59.56,MCH-204,14.1
20/2/2023,51,Female,Morning,70.38157566,27.2,Assembly,26.55,23,88.18,MCH-101,15
11/2/2023,29,Male,Evening,71.86810423,25.12,Inspection,31.59,30,80.02,MCH-305,15.3
24/1/2023,32,Female,Evening,51.61176754,27.51,Packing,36.41,26,57.94,MCH-305,16.8
24/3/2023,40,Male,Night,30,30.55,Inspection,42.61,34,54.74,MCH-305,13.5
27/3/2023,53,Male,Morning,73.50025045,26.12,Inspection,23.91,22,57.72,MCH-101,14.6
27/1/2023,35,Female,Night,75.38100676,24.47,Inspection,43.12,21,60.18,MCH-204,16
11/3/2023,39,Female,Evening,79.48292677,23.63,Assembly,29.1,27,71.51,MCH-204,14.6
3/1/2023,21,Male,Morning,50.50309143,27.1,Inspection,38.75,26,70.82,MCH-101,15.5
17/3/2023,24,Female,Evening,62.3005606,22.47,Inspection,33.07,27,77.35,MCH-305,11.4
23/1/2023,22,Female,Morning,55.96347277,27.1,Inspection,37.75,27,66.89,MCH-101,16.7
2/3/2023,22,Female,Morning,46.53402547,27.64,Packing,37.12,33,67.39,MCH-101,13.2
17/2/2023,,Male,Night,69.6658053,26.87,Assembly,47.77,30,71.13,MCH-204,10.9
18/1/2023,53,Female,Night,76.13023442,25.56,Assembly,32.64,38,81.26,MCH-101,15.9
11/3/2023,52,Male,Evening,65.49009132,27.13,Packing,31.98,31,51.07,MCH-305,16
4/1/2023,22,Female,Evening,60.16991313,26.34,Assembly,45.68,34,67.44,MCH-204,16.3
22/3/2023,23,Female,Morning,67.71220277,24.44,Packing,49,33,83.19,MCH-204,16.4
14/2/2023,31,Female,Morning,30.84649452,29.7,Assembly,31.04,26,70.68,MCH-305,16.3
28/2/2023,,Female,Morning,76.56440971,25.3,Assembly,41.92,27,67.05,MCH-101,19.4
16/1/2023,33,Female,Morning,59.87484301,27.55,Assembly,26.46,35,61.85,MCH-204,17.5
17/2/2023,,Male,Morning,67.60850256,21.16,Inspection,41.98,21,79.03,MCH-101,17.8
5/2/2023,95,Male,Evening,30,46.36,Assembly,44.2,32,65.19,MCH-305,16.7
23/3/2023,49,Female,Morning,45.89972772,28.94,Inspection,32.25,29,65.11,MCH-204,17.6
24/3/2023,32,Male,,67.11648651,26.06,Inspection,46.11,26,83.64,MCH-305,13.7
18/2/2023,22,Male,Evening,50.14178495,27.12,Inspection,32.37,29,59.53,MCH-204,16.9
3/2/2023,49,Male,Night,70.6310884,27.29,Packing,35.24,38,86.31,MCH-305,18.5
25/3/2023,56,Female,Evening,81.80006846,24.71,Assembly,38.91,21,71.69,MCH-101,14.4
18/1/2023,20,Male,Night,43.12375444,27.09,Assembly,25.4,24,70.25,MCH-305,19.1
9/3/2023,37,Male,Night,79.40388452,24.38,Assembly,21.41,20,72.85,MCH-305,14
20/2/2023,,Male,Morning,73.57304076,24.78,Inspection,37.8,28,70.21,MCH-305,16.4
9/2/2023,48,Male,Evening,68.03852504,27.29,Assembly,27.58,27,64.72,MCH-305,12
17/2/2023,54,Male,Night,63.31491292,27.95,Inspection,22.79,31,73.44,MCH-305,17.4
20/3/2023,36,Male,Night,75.88056445,24.59,Inspection,42.69,28,65.1,MCH-101,18.7
1/1/2023,34,Female,Night,72.68293765,24.53,Inspection,50.17,32,74.28,MCH-101,14.9
19/2/2023,48,Female,Evening,77.17978071,24.71,Inspection,43.57,26,93.13,MCH-204,11
13/1/2023,26,Female,Morning,53.97504367,27.47,Assembly,23.15,40,76.6,MCH-305,15.1
24/3/2023,89,Female,Evening,30,49.36,Inspection,36.78,33,68.11,MCH-101,12.3
19/1/2023,44,Female,Night,68.51573625,26.71,Packing,31.91,33,72.56,MCH-305,15.3
4/3/2023,46,Female,Night,65.99551014,27.49,Packing,26.47,33,66.8,MCH-305,17.5
17/2/2023,24,Male,Evening,59.18137597,25.82,Packing,35.85,25,68.16,MCH-204,16.4
27/3/2023,40,Female,Morning,59.19128239,28.02,Inspection,34.32,29,68.88,MCH-305,10.3
14/2/2023,34,Male,Evening,64.59190447,27.29,Assembly,32.67,29,74.75,MCH-101,14
4/3/2023,40,Male,Night,57.53085457,27.29,Assembly,44.88,28,79.07,MCH-204,15.6
9/2/2023,58,Female,Evening,78.65612376,24.05,Inspection,48,28,91.09,MCH-204,19.2
14/2/2023,23,Male,Evening,46.38512785,28.03,Inspection,31.77,34,76.48,MCH-204,14.6
18/2/2023,59,Female,Evening,81.54763944,24.47,Inspection,33.21,30,59.03,MCH-305,16.5
8/2/2023,41,Female,Morning,67.59671625,26.7,Packing,32.52,31,57.19,MCH-204,15.5
15/1/2023,50,Female,Morning,76.82680522,25.86,Inspection,40.15,22,69.33,MCH-101,13.2
29/1/2023,36,Female,Night,72.31153495,23.89,Inspection,38.31,21,80,MCH-101,13.6
18/1/2023,32,Female,Morning,72.89232025,24.78,Assembly,27.9,25,67.92,MCH-204,14.4
17/1/2023,50,Male,Night,48.94821443,28.77,Assembly,33.71,38,68.08,MCH-204,18.8
2/1/2023,88,Female,Morning,30,54.1,Packing,20.03,40,79,MCH-204,12.7
6/2/2023,25,Male,Evening,64.33019229,23.98,Packing,19.29,35,69.73,MCH-305,14.5
20/3/2023,48,Male,Evening,74.1382122,26.61,Packing,23.19,28,80.34,MCH-204,13.2
29/1/2023,50,Male,Night,68.36973888,25.71,Packing,32.49,32,54.95,MCH-204,18.9
22/1/2023,35,Male,,30,32.91,Inspection,41.11,36,74.77,MCH-305,16.2
13/2/2023,57,Female,Evening,68.29324158,26.57,Inspection,27.18,39,52.24,MCH-204,19.1
13/2/2023,41,Male,,77.1657547,25.24,Packing,33.74,24,72.67,MCH-204,7
25/2/2023,33,Female,Night,46.02232529,28.84,Packing,37.19,31,79.01,MCH-101,17.8
30/1/2023,42,Female,Evening,72.94725959,22.32,Assembly,50.36,28,53.72,MCH-101,12.3
23/3/2023,46,Male,Morning,76.04728768,26.19,Assembly,35.56,33,47.05,MCH-101,13.2
14/3/2023,28,Female,Evening,34.22807022,29.99,Assembly,36,30,78.51,MCH-305,14.4
19/3/2023,50,Male,Morning,78.63466114,25.77,Packing,28.95,25,74.49,MCH-101,14.9
28/1/2023,41,Male,Evening,75.59200764,22.53,Assembly,53.37,32,59.01,MCH-101,14.9
10/1/2023,38,Male,Evening,73.36518924,25.21,Packing,42.65,27,72.44,MCH-204,12.9
4/2/2023,26,Female,Morning,36.85777155,28.91,Inspection,23.89,30,64.59,MCH-305,14.7
17/1/2023,48,Female,Morning,75.67236784,26.75,Packing,49.98,30,68.21,MCH-204,14.7
15/2/2023,26,Male,Night,69.5664134,24.32,Inspection,42.17,38,67.32,MCH-204,10
22/3/2023,36,Male,Evening,72.17745707,24.63,Inspection,37.34,32,56.69,MCH-305,16
1/1/2023,53,Male,Morning,65.38616989,,Packing,41.6,30,79.01,MCH-305,15
21/2/2023,56,Male,Night,69.81230453,26.72,Assembly,46.36,34,59.41,MCH-204,15.6
19/3/2023,59,Male,Night,49.79407492,28.68,Packing,27.47,26,70.93,MCH-204,13.5
27/3/2023,58,Female,Night,60.04089322,28.1,Assembly,31.1,31,76.52,MCH-204,15.1
14/1/2023,42,Male,Night,68.09639333,26.91,Inspection,34.62,33,61.7,MCH-305,8.5
29/1/2023,28,Female,Night,67.69364223,23.34,Inspection,22.6,33,67.25,MCH-204,13.4
13/3/2023,53,Female,Evening,73.46039424,23.34,Inspection,42.29,27,64.91,MCH-204,13.7
1/3/2023,42,Female,Morning,69.2181497,27.07,Inspection,32.25,32,87.24,MCH-101,14.8
24/1/2023,59,Male,Night,76.45647643,23.31,Packing,31.14,33,79.15,MCH-101,14.9
7/1/2023,46,Male,Morning,76.44832537,25.55,Inspection,28.57,25,77.6,MCH-101,17.9
9/3/2023,42,Female,Morning,68.3416928,26.61,Assembly,34.66,27,92.1,MCH-101,11.7
19/3/2023,40,Male,Night,64.68679781,,Assembly,36.56,28,73.52,MCH-101,17.2
1/2/2023,42,Female,Night,69.96609332,23.95,Inspection,44.96,42,66.64,MCH-204,21
26/1/2023,53,Female,Morning,73.8149252,25.81,Packing,45.24,26,55.6,MCH-204,13.5
30/1/2023,35,Male,Night,67.39781621,27.01,Inspection,23.66,32,63,MCH-305,17.2
9/1/2023,73,Female,Night,30,52.9,Inspection,39.61,28,71.59,MCH-305,19.3
18/3/2023,23,Male,Night,49.7748191,27.21,Assembly,47.3,25,79.31,MCH-305,19.2
16/2/2023,53,Male,Morning,73.4784903,26.15,Packing,32.77,33,63.46,MCH-204,14.1
24/3/2023,50,Female,Evening,82.40356537,24.51,Packing,33.3,23,85.84,MCH-101,18.2
6/1/2023,21,Female,Morning,60.03335378,23.86,Assembly,31.03,37,54.6,MCH-204,17.6
15/1/2023,37,Male,Night,75.9566546,24.98,Assembly,40.38,25,66.25,MCH-204,18.6
21/2/2023,,Female,Morning,67.16726231,26.82,Assembly,37.87,27,74.04,MCH-305,17.1
12/3/2023,38,Female,Night,66.07202344,26.67,Packing,44.8,33,71.31,MCH-305,18.5
10/2/2023,56,Female,Morning,69.93423185,27.29,Assembly,33.89,34,74.77,MCH-305,14.3
21/2/2023,26,Male,Evening,70.53078972,24.43,Assembly,47.6,31,71.29,MCH-305,13.6
26/3/2023,32,Male,Morning,52.66475694,28.41,Assembly,40.98,27,76.48,MCH-204,8.5
1/2/2023,27,Female,Night,65.11866593,26.16,Inspection,46.76,22,67.56,MCH-305,13.7
14/2/2023,29,Female,Evening,72.10245016,23.17,Packing,29.04,30,66.99,MCH-101,14.1
3/3/2023,56,Male,Night,30,30.71,Packing,50.68,26,61.75,MCH-204,9.6
11/1/2023,57,Male,Morning,79.70928387,25.94,Inspection,29.45,42,91.74,MCH-101,15.1
21/1/2023,21,Male,Evening,51.53305868,26.77,Packing,29.91,31,69.22,MCH-204,18.2
26/3/2023,45,Female,Night,65.54091898,26.8,Assembly,31.06,24,74.36,MCH-204,12.3
13/3/2023,29,Male,Night,71.08613902,25.26,Inspection,30,28,67.89,MCH-305,20.6
14/3/2023,27,Male,Morning,70.8855418,24.54,Assembly,53.94,34,85.92,MCH-101,16.1
26/3/2023,81,Female,Evening,30,50.41,Assembly,40.22,36,69.89,MCH-204,17.5
2/2/2023,27,Female,Morning,61.77768238,,Assembly,39.96,28,73.27,MCH-101,14.9
11/3/2023,39,Male,Evening,61.2361601,,Assembly,16.08,29,61.28,MCH-204,12.3
25/1/2023,59,Male,Evening,67.72428221,27.15,Packing,47.85,33,87.6,MCH-204,16.6
14/2/2023,43,Male,Morning,81.37908918,23.99,Inspection,24.62,25,72.17,MCH-204,17.3
25/1/2023,48,Female,Night,56.24204023,28.56,Inspection,34.64,32,87.97,MCH-101,14.5
29/1/2023,39,Male,Morning,59.32174017,27.29,Assembly,27.96,31,63.99,MCH-204,15.8
16/1/2023,20,Female,Morning,53.99674293,26.57,Inspection,37.4,33,65.58,MCH-101,15
7/1/2023,23,Male,Night,63.68402039,22.72,Inspection,50.34,30,64.73,MCH-101,13
